날짜,발표처,제목,웹주소
2016-07-18,농촌진흥청,농촌진흥청 우수성과 사례 찾아 신속하게 현장속으로,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/829344?&amp;pageIndex=2")
2016-07-18,민주평화통일자문회의,민주평통사무처 대변인(공모직위) 공개모집,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848223?&amp;pageIndex=1")
2016-07-18,보건복지부,국민건강증진법 시행규칙 일부개정령(안) 입법예고,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848110?&amp;pageIndex=2")
2016-07-18,산림청,[국립수목원] 2016년도「국립수목원 성인대상 식물세밀화교실」참가자 모집,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848238?&amp;pageIndex=1")
2016-07-18,새만금개발청,경기침체 여파 새만금개발청 투자협약(MOU) 30% 철회 관련,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848109?&amp;pageIndex=2")
2016-07-18,외교부,임성남 1차관 美 민주당 상?하원 대표단 초청 조찬,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848239?&amp;pageIndex=1")
2016-07-18,정책브리핑,다문화 프로그램과 함께 휴가를 떠나보세요! - 온 가족이 함께하는 여름철 '지역다문...,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848111?&amp;pageIndex=2")
2016-07-18,정책브리핑,캠핑카 10년새 20배 증가 차량소유는 남녀 모두 50대가 최대,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/847889?&amp;pageIndex=2")
2016-07-18,정책브리핑,국토교통부 부산지방국토관리청 수요 ‘남강 생초지구 하천환경정비사업’등 총 63건...,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/847888?&amp;pageIndex=2")
2016-07-18,정책브리핑,한국의 개인정보보호제도 국제사회에 알린다,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/847887?&amp;pageIndex=2")
2016-07-18,청와대,박 대통령 “경기회복·북핵 해결 등 국민 단합된 힘 믿어”,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/829341?&amp;pageIndex=3")
2016-07-18,청와대,한-몽골 정상회담 경제협력 확대·북핵 대응 긴밀 공조,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/829340?&amp;pageIndex=3")
2016-07-18,특허청,정부 미래성장동력 분야 표준특허 확보 본격 추진,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/829342?&amp;pageIndex=3")
2016-07-18,한국감정원,한국감정원,『‘하반기 주택시장 전망’에 대한 우수 협력공인중개사 설문조사결과...,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848178?&amp;pageIndex=1")
2016-07-18,한국보훈복지의료공단,[광주] 완화의료도우미 파견,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848179?&amp;pageIndex=1")
2016-07-18,한국산업인력공단,제10회 인적자원개발컨퍼런스 EXPO 참여기관 모집,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848180?&amp;pageIndex=1")
2016-07-18,한국청소년활동진흥원,문화체육관광부 주관 #코리아팀 응원단을 모집합니다! (7/15~8/3),=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848070?&amp;pageIndex=2")
2016-07-18,해양수산부,2016년도 도선수습생 전형시험 최종합격자 공고,=HYPERLINK("http://www.korea.go.kr/ntnadmNews/848037?&amp;pageIndex=2")
2016-07-18,강원도,롯데푸드(파스퇴르) 횡성전통시장 사회공헌사업 참여,=HYPERLINK("http://www.korea.go.kr/locgovNews/848182?&amp;pageIndex=5")
2016-07-18,강원도,최문순 도정 후반기 특보 및 여성가족연구원장 내정,=HYPERLINK("http://www.korea.go.kr/locgovNews/848181?&amp;pageIndex=5")
2016-07-18,강원도?삼척시,2017년도 예산편성을 위한 주민참여예산제 운영계획 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848146?&amp;pageIndex=7")
2016-07-18,강원도?철원군,2016년 7월 3주차 포탄사격에 따른 주민홍보,=HYPERLINK("http://www.korea.go.kr/locgovNews/848143?&amp;pageIndex=8")
2016-07-18,강원도?철원군,「국방·군사시설사업 실시계획 승인」고시,=HYPERLINK("http://www.korea.go.kr/locgovNews/848142?&amp;pageIndex=8")
2016-07-18,강원도?철원군,2016음식,숙박업소 환경개선 지원사업 공모,=HYPERLINK("http://www.korea.go.kr/locgovNews/848141?&amp;pageIndex=8")
2016-07-18,강원도?평창군,개간사업 시행계획 승인 고시(강*식),=HYPERLINK("http://www.korea.go.kr/locgovNews/848004?&amp;pageIndex=14")
2016-07-18,강원도?화천군,화천군 특별교통수단 수탁 운영업체 모집 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848001?&amp;pageIndex=14")
2016-07-18,경기도,2016년 비영리민간단체 공익활동 지원사업 (3차) 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848155?&amp;pageIndex=6")
2016-07-18,경기도,2016년 안보통일 스피치대회 사업 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848154?&amp;pageIndex=7")
2016-07-18,경기도,경기도 공공시설물 우수디자인 인증제품 인증기간(3년) 만료 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848153?&amp;pageIndex=7")
2016-07-18,경기도,경기도북부축산위생연구소 기간제근로자 채용계획 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848149?&amp;pageIndex=7")
2016-07-18,경기도?광명시,『가학산근린공원 수해복구 공사』 전자견적 제출 안내(긴급),=HYPERLINK("http://www.korea.go.kr/locgovNews/848199?&amp;pageIndex=5")
2016-07-18,경기도?김포시,김포 도시계획시설(도로:대로3-1호선 외 2개노선)변경결정 및 실시계획변경인가 전 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/847990?&amp;pageIndex=15")
2016-07-18,경기도?김포시,김포양촌산업단지내 처분신청 산업용지 매도공고(학운리 2762번지),=HYPERLINK("http://www.korea.go.kr/locgovNews/847988?&amp;pageIndex=16")
2016-07-18,경기도?남양주시,건축법 이행강제금 체납에 따른 압류예고 공시송달 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848098?&amp;pageIndex=11")
2016-07-18,경기도?남양주시,공원조성계획 결정(안) 주민 공람 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848097?&amp;pageIndex=11")
2016-07-18,경기도?부천시,위해식품 등 긴급회수(해밀두부/(주)해밀),=HYPERLINK("http://www.korea.go.kr/locgovNews/848201?&amp;pageIndex=4")
2016-07-18,경기도?부천시,위해식품 등 긴급회수(FFI100[모조치즈]/(주)화인에프에스),=HYPERLINK("http://www.korea.go.kr/locgovNews/848200?&amp;pageIndex=4")
2016-07-18,경기도?성남시,자매결연도시 홍천군 초청 2016년 농촌문화체험 활동 참가자 선정 알림,=HYPERLINK("http://www.korea.go.kr/locgovNews/848105?&amp;pageIndex=10")
2016-07-18,경기도?성남시,2016년 상품력강화사업 위탁기관 모집 재공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848104?&amp;pageIndex=10")
2016-07-18,경기도?성남시,근로자종합복지관 1,2층 석면(텍스) 철거공사 소액 수의견적서 제출 안내 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/847995?&amp;pageIndex=15")
2016-07-18,경기도?성남시,근로자종합복지관 1,2층 텍스(천정재) 설치공사 소액 수의견적서 제출 안내 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/847994?&amp;pageIndex=15")
2016-07-18,경기도?성남시,환경성질환(아토피) 힐링센터 입주자 2차 모집 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/847993?&amp;pageIndex=15")
2016-07-18,경기도?성남시,도로구역 결정(변경) 고시(대로2-10),=HYPERLINK("http://www.korea.go.kr/locgovNews/847992?&amp;pageIndex=15")
2016-07-18,경기도?성남시,도시관리계획(주차장) 결정(변경) 및 지형도면 고시,=HYPERLINK("http://www.korea.go.kr/locgovNews/847991?&amp;pageIndex=15")
2016-07-18,경기도?수원시,공유토지 분할등기 완료공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848215?&amp;pageIndex=3")
2016-07-18,경기도?안산시,2016. 2기 몸짱 만들기 GO~GO 프로그램 대상자 모집,=HYPERLINK("http://www.korea.go.kr/locgovNews/848096?&amp;pageIndex=11")
2016-07-18,경기도?양주시,2016년 제1회 양주시 통합사례관리사(기간제근로자) 채용(재공고) 1차시험(서류전형...,=HYPERLINK("http://www.korea.go.kr/locgovNews/848106?&amp;pageIndex=10")
2016-07-18,경기도?양주시,고속도로 제400호선(파주~양주·포천 고속도로 건설공사) 도로구역 결정을 위한 주민...,=HYPERLINK("http://www.korea.go.kr/locgovNews/847997?&amp;pageIndex=15")
2016-07-18,경기도?양주시,양주시 보건소 등 진료비 및 수수료 징수 조례 일부개정조례안 입법예고 및 의견조회,=HYPERLINK("http://www.korea.go.kr/locgovNews/847996?&amp;pageIndex=15")
2016-07-18,경기도?양주시,덕정역 앞 구두수선박스(컨테이너) 철거 알림,=HYPERLINK("http://www.korea.go.kr/locgovNews/847989?&amp;pageIndex=15")
2016-07-18,경기도?용인시,석유 및 석유대체연료 사업법 위반 행정처분(과태료 부과) 사전통지 공시 송달,=HYPERLINK("http://www.korea.go.kr/locgovNews/848207?&amp;pageIndex=4")
2016-07-18,경기도?용인시,건설산업기본법 위반 과태료 체납고지서 반송에 따른 공시송달 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848206?&amp;pageIndex=4")
2016-07-18,경기도?용인시,사도개설허가고시(백봉리 1797번지 일원),=HYPERLINK("http://www.korea.go.kr/locgovNews/848205?&amp;pageIndex=4")
2016-07-18,경기도?용인시,[고시] 용인도시계획시설(도로:중3-146호) 실시계획변경인가(기간연장),=HYPERLINK("http://www.korea.go.kr/locgovNews/848204?&amp;pageIndex=4")
2016-07-18,경기도?의왕시,청소년 홈스테이 교류 참가학생 추가모집안내(일본 지바현 키미츠시),=HYPERLINK("http://www.korea.go.kr/locgovNews/848103?&amp;pageIndex=10")
2016-07-18,경기도?의정부시,건설기계 검사 최고/재최고 공시송달 공고(7월),=HYPERLINK("http://www.korea.go.kr/locgovNews/848214?&amp;pageIndex=3")
2016-07-18,경기도?의정부시,송산행정복지센터 불법광고물 집중 단속 실시,=HYPERLINK("http://www.korea.go.kr/locgovNews/848013?&amp;pageIndex=13")
2016-07-18,경기도?의정부시,홀로 어르신 영화관 나들이,=HYPERLINK("http://www.korea.go.kr/locgovNews/848012?&amp;pageIndex=13")
2016-07-18,경기도?의정부시,송산2동,‘찾아가는 행정서비스’실시,=HYPERLINK("http://www.korea.go.kr/locgovNews/848011?&amp;pageIndex=13")
2016-07-18,경기도?이천시,백신지구 다목적농촌용수개발사업 손실보상계획 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848010?&amp;pageIndex=13")
2016-07-18,경기도?포천시,2016년 3/4분기 행정상 관리주소 이전공고(2차),=HYPERLINK("http://www.korea.go.kr/locgovNews/848101?&amp;pageIndex=10")
2016-07-18,경기도?포천시,장애인전용주차구역 위반 고지서 독촉고지서 반송에 따른 공시송달,=HYPERLINK("http://www.korea.go.kr/locgovNews/848099?&amp;pageIndex=11")
2016-07-18,경기도?화성시,2017년 농산물가공 기초반 교육 희망자 모집,=HYPERLINK("http://www.korea.go.kr/locgovNews/848102?&amp;pageIndex=10")
2016-07-18,경기도?화성시,찾아가는 도로명주소 활용 교실 신청 안내,=HYPERLINK("http://www.korea.go.kr/locgovNews/848100?&amp;pageIndex=10")
2016-07-18,경상남도,(재)경상남도청소년종합지원본부 원장 채용 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848063?&amp;pageIndex=11")
2016-07-18,경상남도,2016년 하반기 농어촌진흥기금 융자시행계획 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848062?&amp;pageIndex=11")
2016-07-18,경상남도,2016 안전지킴이 일기쓰기 공모 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/847923?&amp;pageIndex=16")
2016-07-18,경상남도?의령군,2016년 생활속 규제개선 공모,=HYPERLINK("http://www.korea.go.kr/locgovNews/847920?&amp;pageIndex=16")
2016-07-18,경상남도?하동군,하동군관리계획(궤도시설 : 금오산 케이블카) 결정(변경)(안) 및 전략환경영향평가서...,=HYPERLINK("http://www.korea.go.kr/locgovNews/848053?&amp;pageIndex=12")
2016-07-18,경상북도,경북도 학교급식 농·축산물 특별점검 실시,=HYPERLINK("http://www.korea.go.kr/locgovNews/848112?&amp;pageIndex=10")
2016-07-18,경상북도,경북지역 고용시장 개선세 뚜렷..취업자 '늘고' 실업률 '줄고',=HYPERLINK("http://www.korea.go.kr/locgovNews/848039?&amp;pageIndex=13")
2016-07-18,경상북도,경북도 예천에 '국립 활 테마파크' 조성사업 추진,=HYPERLINK("http://www.korea.go.kr/locgovNews/848038?&amp;pageIndex=13")
2016-07-18,경상북도?영양군,향군회관 리모델링 전기공사 수의(소액) 견적 제출,=HYPERLINK("http://www.korea.go.kr/locgovNews/847999?&amp;pageIndex=14")
2016-07-18,경상북도?예천군,2016 예천세계곤충엑스포 기간 중 경로당 무료 이용 안내,=HYPERLINK("http://www.korea.go.kr/locgovNews/848034?&amp;pageIndex=13")
2016-07-18,경상북도?포항시,동북아 CEO 경제협력포럼 개최,=HYPERLINK("http://www.korea.go.kr/locgovNews/848216?&amp;pageIndex=3")
2016-07-18,경상북도?포항시,2016 7월 청년일자리데이 및 상설채용박람회 참여업체모집,=HYPERLINK("http://www.korea.go.kr/locgovNews/848107?&amp;pageIndex=10")
2016-07-18,광주광역시?광산구,거주불명 등록자 행정상 관리주소이전공고(2차),=HYPERLINK("http://www.korea.go.kr/locgovNews/848152?&amp;pageIndex=7")
2016-07-18,광주광역시?광산구,건설업 등록사항(주기적) 신고 수리 공고[신흥건업(주)],=HYPERLINK("http://www.korea.go.kr/locgovNews/848151?&amp;pageIndex=7")
2016-07-18,광주광역시?광산구,임곡동 제8통 15통장 모집공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848150?&amp;pageIndex=7")
2016-07-18,광주광역시?광산구,보건소 구급차 내부 CCTV설치에 따른 행정예고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848000?&amp;pageIndex=14")
2016-07-18,대구광역시?수성구,구청장기 중학교 클럽대항 축구대회 지방보조사업자 신청 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848213?&amp;pageIndex=3")
2016-07-18,대전광역시,국방신뢰성시험센터 건립 가시화,=HYPERLINK("http://www.korea.go.kr/locgovNews/848233?&amp;pageIndex=1")
2016-07-18,대전광역시,대전시 지역 게임 기업 맞춤형 마케팅 지원,=HYPERLINK("http://www.korea.go.kr/locgovNews/848232?&amp;pageIndex=1")
2016-07-18,대전광역시,청년 인재들 대전시청자미디어센터로 모여라,=HYPERLINK("http://www.korea.go.kr/locgovNews/848231?&amp;pageIndex=1")
2016-07-18,대전광역시,빠르고 쾌적한 대전역~오송역 BRT 출발,=HYPERLINK("http://www.korea.go.kr/locgovNews/848229?&amp;pageIndex=2")
2016-07-18,대전광역시,대전시 2020년까지 재난관리기금 1,100억 원 투입,=HYPERLINK("http://www.korea.go.kr/locgovNews/848227?&amp;pageIndex=2")
2016-07-18,대전광역시,대전시 도로변 난간시설 특별 안전점검,=HYPERLINK("http://www.korea.go.kr/locgovNews/848221?&amp;pageIndex=2")
2016-07-18,대전광역시,전국 시?도대항 및 대학?일반 체조선수권대회 개막,=HYPERLINK("http://www.korea.go.kr/locgovNews/848219?&amp;pageIndex=3")
2016-07-18,대전광역시,대전시 자치구·주민 합동 쓰레기 대청소,=HYPERLINK("http://www.korea.go.kr/locgovNews/848218?&amp;pageIndex=3")
2016-07-18,대전광역시,대전시설관리공단 MBC배 전국수영대회 ‘금빛물결,=HYPERLINK("http://www.korea.go.kr/locgovNews/848217?&amp;pageIndex=3")
2016-07-18,대전광역시?대덕구,세종 2-1생활권 H1블럭 세종 지웰푸르지오 특별공급 대상자(장애인) 추천,=HYPERLINK("http://www.korea.go.kr/locgovNews/848058?&amp;pageIndex=12")
2016-07-18,대전광역시?동구,지적재조사사업 지적확정조서 반송에 따른 공시송달 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848055?&amp;pageIndex=12")
2016-07-18,대전광역시?동구,통신판매업 신고사항 직권말소 공고,=HYPERLINK("http://www.korea.go.kr/locgovNews/848054?&amp;pageIndex=12")
2016-07-18,부산광역시?부산진구,환경개선부담금 체납에 따른 재산 압류예고 공시송달,=HYPERLINK("http://www.korea.go.kr/locgovNews/847987?&amp;pageIndex=16")
2016-07-18,부산광역시?서구,2016년 상반기 주민자치 프로그램 수강료 수입 및 지출내역,=HYPERLINK("http://www.korea.go.kr/locgovNews/847884?&amp;pageIndex=16")
2016-07-18,부산광역시?수영구,2016년 상반기 망미2동 주민자치회 프로그램 수강료 수지내역 공개,=HYPERLINK("http://www.korea.go.kr/locgovNews/847885?&amp;pageIndex=16")
2016-07-18,부산광역시?연제구,음식물쓰레기 줄이기 실천방법 안내,=HYPERLINK("http://www.korea.go.kr/locgovNews/848009?&amp;pageIndex=13")
2016-07-18,서울특별시,서울역고가 상판 철거 완료…첫 번째 바닥판 설치 시작,=HYPERLINK("http://www.korea.go.kr/locgovNews/848244?&amp;pageIndex=1")
2016-07-18,서울특별시,올 여름 휴가는 동네책방에서 시원하게!,=HYPERLINK("http://www.korea.go.kr/locgovNews/848243?&amp;pageIndex=1")
